NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;No;342.568;0.778039;440.2972;174.7541;13522;2429.7442;134649;53358;7.7486;1401;248;295;7433;6089;7616;6067;124979;51607;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;--;;;0.0000;0.0000;365;0.0000;3533;272;6.8101;67;11;3;250;115;211;39;3413;258;0;0
CATALUNYA;GLOBAL;2020-11-11;2020-11-17;Si;;;2571.6312;1119.1489;789;16714.8936;10680;1104;8.0772;160;7;159;646;143;656;122;8739;893;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;--;;;0.0000;0.0000;411;0.0000;3561;288;7.3914;77;14;2;280;131;231;43;3434;273;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;Si;;;2702.1276;1241.1347;875;17653.9007;11362;1084;8.5389;165;7;157;713;162;736;133;9305;872;0;0
CATALUNYA;GLOBAL;2020-11-10;2020-11-16;No;365.443;0.771814;473.4852;186.3725;14421;2501.5741;137800;55765;8.0729;1488;276;299;8036;6385;8271;6433;128314;53827;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;No;395.532;0.770737;513.1868;201.7258;15609;2562.3671;141231;57038;8.4346;1523;289;300;8700;6909;8832;6927;131763;55074;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;--;;;0.0000;0.0000;431;0.0000;3408;290;7.9696;82;16;2;277;154;232;51;3276;275;0;0
CATALUNYA;GLOBAL;2020-11-09;2020-11-15;Si;;;2841.1347;1278.0141;901;18388.6524;11765;1199;8.1832;148;6;162;722;179;715;148;9576;970;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;--;;;0.0000;0.0000;429;0.0000;3381;295;8.0170;83;18;2;274;155;230;53;3250;280;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;Si;;;2912.0567;1287.9432;908;18529.0780;11848;1215;8.2072;149;6;171;724;184;724;149;9654;983;0;0
CATALUNYA;GLOBAL;2020-11-08;2020-11-14;No;406.098;0.772722;525.5418;205.7193;15918;2577.0096;142163;57239;8.5700;1572;288;307;8874;7044;9065;7045;132729;55252;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;No;421.823;0.777557;542.4977;212.7110;16459;2629.4927;145793;57670;8.6857;1615;312;313;9245;7214;9489;7183;136284;55663;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;--;;;0.0000;0.0000;434;0.0000;3483;295;8.1475;98;19;1;277;157;238;58;3352;281;0;0
CATALUNYA;GLOBAL;2020-11-07;2020-11-13;Si;;;2968.7943;1395.7446;984;18592.9078;11873;1235;8.8739;158;7;166;799;185;798;150;9676;1007;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;No;456.319;0.793063;575.3885;230.1321;17807;2763.0203;154259;59536;9.0117;1652;323;315;10152;7655;10583;7615;144529;57409;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;--;;;0.0000;0.0000;436;0.0000;3582;282;8.3445;100;15;0;293;143;255;55;3444;271;0;0
CATALUNYA;GLOBAL;2020-11-06;2020-11-12;Si;;;2997.1631;1365.9574;963;18394.3262;11437;1531;8.8048;152;8;168;782;181;781;145;9256;1261;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;--;;;0.0000;0.0000;496;0.0000;3938;279;8.5504;105;16;0;335;161;292;56;3799;271;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;Si;;;2950.3546;1405.6737;991;19337.5886;12026;1607;8.6168;144;7;171;784;207;795;160;9750;1333;0;0
CATALUNYA;GLOBAL;2020-11-05;2020-11-11;No;492.403;0.817211;602.5412;247.9539;19186;2903.3974;163334;61323;9.2594;1682;317;324;11079;8107;11663;8032;153615;59088;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;No;533.828;0.840068;635.4578;265.5430;20547;3032.9445;172226;62455;9.5627;1727;328;343;12073;8474;12830;8445;162316;60163;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;--;;;0.0000;0.0000;533;0.0000;4170;278;8.4474;105;15;1;367;166;313;51;4040;269;0;0
CATALUNYA;GLOBAL;2020-11-04;2020-11-10;Si;;;2981.5602;1452.4822;1024;19753.1914;12146;1780;8.8012;164;8;161;799;225;819;178;9843;1485;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;--;;;0.0000;0.0000;562;0.0000;4248;286;8.7095;110;14;1;385;177;330;54;4133;276;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;Si;;;2957.4468;1460.9929;1030;19282.2695;11496;2098;8.5535;179;8;165;780;250;756;186;9259;1754;0;0
CATALUNYA;GLOBAL;2020-11-03;2020-11-09;No;576.542;0.863555;667.6378;287.1127;22216;3126.9385;179318;62636;9.9788;1758;302;348;13222;8994;14033;8898;169373;60424;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;No;616.652;0.882138;699.0424;311.4609;24100;3170.2975;183140;62169;10.4022;1830;316;346;14616;9484;15032;9246;173396;59998;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;--;;;0.0000;0.0000;593;0.0000;4389;282;8.7769;117;17;2;409;184;345;54;4273;273;0;0
CATALUNYA;GLOBAL;2020-11-02;2020-11-08;Si;;;3038.2978;1563.1205;1102;18660.9929;10804;2352;9.7796;194;7;161;823;279;833;214;8786;1920;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;No;641.301;0.900321;712.3021;319.8225;24747;3212.2866;186973;61585;10.4965;1848;315;341;15204;9543;15563;9265;177101;59436;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;--;;;0.0000;0.0000;617;0.0000;4429;273;8.8884;119;16;2;423;194;355;52;4315;264;0;0
CATALUNYA;GLOBAL;2020-11-01;2020-11-07;Si;;;3089.3617;1624.1134;1145;18834.0425;10915;2363;9.9444;196;7;152;864;281;854;220;8872;1928;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;--;;;0.0000;0.0000;622;0.0000;4585;269;8.6287;120;15;2;425;197;359;50;4480;260;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;Si;;;3034.0425;1573.0496;1109;19422.6950;11268;2425;9.3669;197;7;163;816;293;818;228;9175;1992;0;0
CATALUNYA;GLOBAL;2020-10-31;2020-11-06;No;668.628;0.923077;724.3469;329.7867;25518;3273.3122;192197;61083;10.6508;1864;296;337;15950;9568;16397;9289;182244;58920;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;No;707.274;0.944268;749.0183;345.2563;26715;3337.5042;199726;58521;10.9071;1882;309;343;17144;9571;17606;9279;189939;56551;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;--;;;0.0000;0.0000;643;0.0000;4812;253;8.4308;119;17;2;444;199;371;47;4715;243;0;0
CATALUNYA;GLOBAL;2020-10-30;2020-11-05;Si;;;3143.2624;1631.2056;1150;20093.6170;11694;2472;9.2551;208;6;167;857;293;850;231;9664;2016;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;--;;;0.0000;0.0000;642;0.0000;4820;234;8.3636;121;23;2;445;197;368;46;4724;226;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;Si;;;3312.0567;1544.6808;1089;19306.3829;11207;2404;8.9092;208;9;149;803;286;777;217;9205;1952;0;0
CATALUNYA;GLOBAL;2020-10-29;2020-11-04;No;734.189;0.950947;772.0612;354.5872;27437;3391.9129;207391;55066;11.0431;1944;362;319;18033;9404;18609;9097;197564;53326;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;No;756.645;0.953568;793.4887;369.9147;28623;3409.3728;212709;51099;11.3380;1943;353;301;19396;9227;19806;8844;203145;49544;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;--;;;0.0000;0.0000;672;0.0000;4813;220;8.5188;125;22;1;466;206;373;48;4726;216;0;0
CATALUNYA;GLOBAL;2020-10-28;2020-11-03;Si;;;3500.7092;1529.0780;1078;18561.7021;10768;2318;9.0289;181;10;145;795;283;774;206;8947;1907;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;No;769.653;0.959012;802.5482;380.5251;29444;3421.1334;219100;45618;11.5862;1974;372;286;20687;8757;21185;8251;209839;44221;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;--;;;0.0000;0.0000;672;0.0000;4905;187;8.5800;120;20;1;480;192;385;44;4815;185;0;0
CATALUNYA;GLOBAL;2020-10-27;2020-11-02;Si;;;3530.4964;1496.4539;1055;19182.9787;11654;1870;8.7252;169;14;129;820;235;810;179;9795;1540;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;--;;;0.0000;0.0000;707;0.0000;5053;155;8.9080;122;15;1;528;179;419;37;4967;152;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;Si;;;3490.7801;1475.1773;1040;18916.3120;11912;1424;8.9588;168;15;123;856;184;874;137;10083;1202;0;0
CATALUNYA;GLOBAL;2020-10-26;2020-11-01;No;775.603;0.970677;799.0329;387.5814;29990;3428.7713;225189;40120;11.6972;1954;369;281;21911;8079;22209;7616;216035;38940;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;No;795.313;0.993593;800.4416;392.4795;30369;3441.5657;226567;39732;11.8482;1960;367;267;22384;7985;22815;7523;217482;38573;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;--;;;0.0000;0.0000;700;0.0000;5028;152;8.9570;127;17;2;531;169;419;37;4942;149;0;0
CATALUNYA;GLOBAL;2020-10-25;2020-10-31;Si;;;3426.9503;1465.2482;1033;19136.1702;12091;1400;8.8595;180;15;113;845;188;874;139;10250;1184;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;--;;;0.0000;0.0000;709;0.0000;4820;144;9.3949;119;18;2;542;167;424;34;4734;141;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;Si;;;3333.3333;1460.9929;1030;19293.6170;12314;1288;8.8974;173;13;95;852;178;886;138;10440;1069;0;0
CATALUNYA;GLOBAL;2020-10-24;2020-10-30;No;837.733;1.05382;794.9491;394.5602;30530;3404.7591;224945;38506;12.0084;1955;364;252;22737;7793;23097;7325;215936;37404;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;No;911.734;1.16101;785.2951;403.7619;31242;3354.6798;225849;33727;12.3536;1918;346;236;23906;7336;24056;6828;217190;32811;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;--;;;0.0000;0.0000;726;0.0000;4662;122;9.9808;117;20;2;563;163;439;30;4579;120;0;0
CATALUNYA;GLOBAL;2020-10-23;2020-10-29;Si;;;3197.1631;1512.0567;1066;18442.5531;12189;813;10.1484;166;13;79;913;153;974;127;10177;672;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;Si;;;3171.6312;1767.3758;1246;18280.8510;12168;720;12.1882;169;10;81;1097;149;1195;129;10264;599;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;No;968.166;1.25124;773.7671;417.4739;32303;3313.3110;227015;29360;12.8604;1850;287;225;25387;6916;25436;6325;218386;28581;0;0
CATALUNYA;GLOBAL;2020-10-22;2020-10-28;--;;;0.0000;0.0000;732;0.0000;4663;106;10.2324;120;16;2;589;143;454;26;4587;104;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;--;;;0.0000;0.0000;713;0.0000;4546;88;10.7229;118;16;2;593;120;465;23;4465;86;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;Si;;;3096.4539;1971.6312;1390;18544.6808;12588;486;12.9380;169;11;71;1233;157;1280;138;10554;406;0;0
CATALUNYA;GLOBAL;2020-10-21;2020-10-27;No;991.954;1.3156;753.9939;423.5739;32775;3292.4910;230173;24591;13.1829;1817;280;209;26576;6199;26796;5555;221426;23976;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;No;993.322;1.36215;729.2321;422.0231;32655;3204.0800;228227;19696;13.4539;1697;261;196;27390;5265;27475;4649;219544;19227;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;--;;;0.0000;0.0000;704;0.0000;4436;71;10.8352;118;18;2;604;100;463;17;4361;69;0;0
CATALUNYA;GLOBAL;2020-10-20;2020-10-26;Si;;;2849.6453;2034.0425;1434;17618.4397;12013;408;13.5452;163;7;63;1279;155;1285;126;10075;342;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;--;;;0.0000;0.0000;658;0.0000;4307;47;10.5300;113;23;1;591;67;442;9;4237;46;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;Si;;;2617.0212;2015.6028;1421;17540.4255;12031;335;13.0135;144;8;64;1283;138;1230;110;10013;284;0;0
CATALUNYA;GLOBAL;2020-10-19;2020-10-25;No;944.46;1.41795;666.0740;411.4515;31837;3110.4220;226921;13755;13.2785;1655;244;173;28089;3748;27581;3212;218500;13402;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;No;971.258;1.48161;655.5412;407.9621;31567;3097.8473;227076;12627;13.0718;1605;234;170;28183;3384;27286;2903;218645;12302;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;--;;;0.0000;0.0000;659;0.0000;4404;44;10.2353;108;22;0;593;66;440;8;4334;43;0;0
CATALUNYA;GLOBAL;2020-10-18;2020-10-24;Si;;;2597.1631;1961.7021;1383;17021.2765;11706;294;13.0683;129;8;61;1263;120;1213;92;9737;249;0;0
CATALUNYA;GLOBAL;2020-10-17;2020-10-23;Si;;;2486.5248;1872.3404;1320;15591.4893;10741;251;13.4216;121;8;59;1209;111;1145;82;8925;217;0;0
CATALUNYA;GLOBAL;2020-10-17;2020-10-23;No;1045.76;1.63451;639.8002;400.3888;30981;3088.1028;227604;11345;12.8252;1547;226;166;27989;2992;26997;2556;219360;11070;0;0
CATALUNYA;GLOBAL;2020-10-17;2020-10-23;--;;;0.0000;0.0000;652;0.0000;4416;44;10.2710;107;19;0;594;58;443;8;4348;43;0;0
CATALUNYA;GLOBAL;2020-10-16;2020-10-22;--;;;0.0000;0.0000;614;0.0000;4380;35;9.9724;104;17;0;572;42;429;5;4318;34;0;0
CATALUNYA;GLOBAL;2020-10-16;2020-10-22;Si;;;2253.9007;1685.1063;1188;14489.3617;10049;166;12.5303;116;7;61;1096;92;1025;59;8502;149;0;0
CATALUNYA;GLOBAL;2020-10-16;2020-10-22;No;986.664;1.62877;605.7721;381.5331;29522;2986.6002;223597;7498;12.6430;1482;213;149;27408;2114;26516;1661;215555;7311;0;0
CATALUNYA;GLOBAL;2020-10-15;2020-10-21;No;914.679;1.61757;565.4631;356.2932;27569;2889.0263;219419;4126;12.1881;1426;194;138;26274;1295;25384;914;211748;4020;0;0
CATALUNYA;GLOBAL;2020-10-15;2020-10-21;--;;;0.0000;0.0000;590;0.0000;4160;20;10.2284;106;15;0;560;30;418;3;4096;20;0;0
CATALUNYA;GLOBAL;2020-10-15;2020-10-21;Si;;;1964.5390;1404.2553;990;13849.6453;9693;71;9.8886;111;7;57;935;55;785;32;8196;66;0;0
CATALUNYA;GLOBAL;2020-10-14;2020-10-20;--;;;0.0000;0.0000;538;0.0000;3970;10;9.6478;97;15;0;522;16;378;0;3908;10;0;0
CATALUNYA;GLOBAL;2020-10-14;2020-10-20;Si;;;1618.4397;1124.8226;793;12317.7304;8663;21;8.9072;111;5;58;771;22;656;5;7404;17;0;0
CATALUNYA;GLOBAL;2020-10-14;2020-10-20;No;819.1;1.57454;520.2173;330.4199;25567;2734.5365;209820;1771;11.7274;1337;183;123;24864;703;23602;394;202900;1714;0;0
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;No;733.964;1.54322;475.6047;307.2090;23771;2562.1474;197635;617;11.1310;1304;172;112;23396;375;21228;136;191340;592;0;0
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;--;;;0.0000;0.0000;487;0.0000;3633;5;9.2355;89;14;0;477;10;331;0;3579;5;0;0
CATALUNYA;GLOBAL;2020-10-13;2020-10-19;Si;;;1312.0567;815.6028;575;10737.5886;7561;9;7.6993;104;4;61;567;8;502;3;6553;6;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;--;;;0.0000;0.0000;403;0.0000;3127;3;9.1823;76;8;0;397;6;283;0;3079;3;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;Si;;;1139.0070;601.4184;424;8727.6595;6151;2;7.0260;105;4;52;418;6;377;1;5378;2;0;0
CATALUNYA;GLOBAL;2020-10-12;2020-10-18;No;640.637;1.47937;433.0470;254.6225;19702;2208.2451;170564;304;11.1737;1160;151;104;19461;241;18411;86;165247;293;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;--;;;0.0000;0.0000;384;0.0000;3009;3;9.3792;68;7;1;382;2;278;0;2961;3;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;Si;;;1112.0567;635.4609;448;8921.9858;6289;1;7.2559;103;5;52;443;5;398;1;5498;1;0;0
CATALUNYA;GLOBAL;2020-10-11;2020-10-17;No;612.234;1.4606;419.1669;247.5791;19157;2172.7049;167980;138;11.1220;1114;154;100;18989;168;18086;32;162770;132;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;No;551.763;1.36494;404.2401;239.4113;18525;2088.4424;161598;0;11.0951;1050;154;88;18397;128;17368;0;156537;0;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;--;;;0.0000;0.0000;366;0.0000;2982;0;8.9018;65;7;2;364;2;261;0;2932;0;0;0
CATALUNYA;GLOBAL;2020-10-10;2020-10-16;Si;;;1070.9219;614.1843;433;9224.1134;6503;0;6.9340;98;5;56;430;3;389;0;5610;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;--;;;0.0000;0.0000;351;0.0000;2773;0;8.6447;63;7;3;351;0;236;0;2730;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;Si;;;1124.8226;568.7943;401;8490.7801;5986;0;6.7950;99;5;52;397;4;346;0;5092;0;0;0
CATALUNYA;GLOBAL;2020-10-09;2020-10-15;No;527.792;1.41019;374.2700;224.2389;17351;1979.2502;153149;0;10.8727;990;139;83;17264;87;16149;0;148528;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;No;490.113;1.40739;348.2417;209.1699;16185;1846.2137;142855;0;10.6255;925;145;76;16119;66;14746;0;138779;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;--;;;0.0000;0.0000;309;0.0000;2539;0;7.9904;48;6;3;309;0;200;0;2503;0;0;0
CATALUNYA;GLOBAL;2020-10-08;2020-10-14;Si;;;991.4893;560.2836;395;7465.2482;5263;0;8.3915;95;5;51;392;3;373;0;4445;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;Si;;;921.9858;493.6170;348;7137.5886;5032;0;7.8473;93;4;54;346;2;331;0;4218;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;No;457.217;1.43388;318.8662;189.7973;14686;1748.9371;135328;0;10.0448;858;134;71;14644;42;13220;0;131610;0;0;0
CATALUNYA;GLOBAL;2020-10-07;2020-10-13;--;;;0.0000;0.0000;283;0.0000;2394;0;7.8390;50;5;3;282;1;185;0;2360;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;--;;;0.0000;0.0000;288;0.0000;2644;0;7.7011;46;6;3;287;1;201;0;2610;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;Si;;;984.3971;496.4539;350;6855.3191;4833;0;8.4313;95;4;55;348;2;337;0;3997;0;0;0
CATALUNYA;GLOBAL;2020-10-06;2020-10-12;No;421.597;1.45647;289.4648;168.3956;13030;1779.9281;137726;0;9.2024;781;128;71;13007;23;12347;0;134171;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;No;433.888;1.48573;292.0366;178.4244;13806;1984.6264;153565;0;8.6380;771;131;64;13785;21;12917;0;149537;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;--;;;0.0000;0.0000;320;0.0000;2805;0;7.9451;45;7;3;319;1;220;0;2769;0;0;0
CATALUNYA;GLOBAL;2020-10-05;2020-10-11;Si;;;1028.3687;537.5886;379;7577.3049;5342;0;8.2532;93;3;54;377;2;369;0;4471;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;--;;;0.0000;0.0000;321;0.0000;2851;0;7.8480;48;9;2;320;1;221;0;2816;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;Si;;;963.1205;476.5957;336;7316.3120;5158;0;7.6067;90;2;56;334;2;328;0;4312;0;0;0
CATALUNYA;GLOBAL;2020-10-04;2020-10-10;No;412.058;1.45569;283.0675;171.5878;13277;1961.7903;151798;0;8.4159;735;121;58;13256;21;12445;0;147874;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;No;386.356;1.40617;274.7576;164.8287;12754;1949.0217;150810;0;8.1883;707;112;52;12737;17;12036;0;146990;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;--;;;0.0000;0.0000;311;0.0000;2720;0;7.8096;51;9;1;310;1;210;0;2689;0;0;0
CATALUNYA;GLOBAL;2020-10-03;2020-10-09;Si;;;939.0070;456.7375;322;6869.5035;4843;0;7.6606;88;2;49;320;2;316;0;4125;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;--;;;0.0000;0.0000;277;0.0000;2564;0;7.7593;51;8;0;276;1;196;0;2526;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;Si;;;899.2907;556.0283;392;8097.8723;5709;0;7.9910;81;2;44;392;0;391;0;4893;0;0;0
CATALUNYA;GLOBAL;2020-10-02;2020-10-08;No;342.343;1.348;253.9634;150.0311;11609;1914.8644;148167;0;7.4920;683;118;49;11593;16;10819;0;144407;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;--;;;0.0000;0.0000;247;0.0000;2470;0;7.3892;54;11;1;246;1;180;0;2436;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;Si;;;794.3262;431.2056;304;7731.9148;5451;0;6.6139;80;2;43;304;0;309;0;4672;0;0;0
CATALUNYA;GLOBAL;2020-10-01;2020-10-07;No;313.965;1.33842;234.5779;139.0718;10761;1871.9577;144847;0;7.1038;656;113;48;10744;17;10028;0;141163;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;No;295.655;1.32643;222.8948;129.0688;9987;1857.5478;143717;15;6.7331;645;115;57;9971;16;9425;2;139995;15;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;--;;;0.0000;0.0000;230;0.0000;2482;0;6.9501;50;13;1;229;1;170;0;2446;0;0;0
CATALUNYA;GLOBAL;2020-09-30;2020-10-06;Si;;;734.7517;428.3687;302;7517.7304;5300;0;6.8132;73;2;41;302;0;310;0;4550;0;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;--;;;0.0000;0.0000;192;0.0000;2091;0;6.7574;50;11;1;190;2;139;0;2057;0;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;Si;;;697.8723;487.9432;344;7507.8014;5292;1;7.9011;69;3;40;344;0;361;0;4568;1;0;0
CATALUNYA;GLOBAL;2020-09-29;2020-10-05;No;279.305;1.31212;212.8661;121.0691;9368;1800.5156;139292;27;6.4873;625;113;60;9352;16;8798;3;135640;26;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;No;264.391;1.29023;204.9180;113.6121;8791;1780.4968;137729;41;6.2544;622;105;62;8775;16;8383;4;134058;40;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;--;;;0.0000;0.0000;168;0.0000;2042;0;6.1255;56;11;1;166;2;123;0;2008;0;0;0
CATALUNYA;GLOBAL;2020-09-28;2020-10-04;Si;;;686.5248;490.7801;346;7971.6312;5619;1;7.2417;59;2;37;346;0;356;0;4915;1;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;--;;;0.0000;0.0000;165;0.0000;1994;0;5.9724;54;8;1;163;2;117;0;1959;0;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;Si;;;696.4539;486.5248;343;7842.5531;5528;1;7.2690;58;2;35;343;0;350;0;4814;1;0;0
CATALUNYA;GLOBAL;2020-09-27;2020-10-03;No;256.897;1.26218;203.5351;111.4797;8626;1773.7377;137199;48;6.1711;608;106;66;8609;17;8235;5;133479;47;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;--;;;0.0000;0.0000;154;0.0000;1876;0;6.0359;49;8;1;152;2;111;0;1839;0;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;Si;;;712.0567;482.2695;340;7919.1489;5582;1;7.1106;60;2;34;340;0;346;0;4865;1;0;0
CATALUNYA;GLOBAL;2020-09-26;2020-10-02;No;240.363;1.1936;201.3769;109.9289;8506;1765.1176;136524;56;6.0981;605;104;65;8489;17;8099;5;132839;55;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;No;216.918;1.10359;196.5564;103.9323;8042;1719.7296;133005;63;5.9021;577;100;66;8028;14;7635;6;129400;62;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;--;;;0.0000;0.0000;147;0.0000;1815;0;5.8824;43;8;1;145;2;105;0;1785;0;0;0
CATALUNYA;GLOBAL;2020-09-25;2020-10-01;Si;;;592.9078;343.2624;242;6784.3971;4780;3;5.8643;59;2;34;242;0;248;0;4226;3;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;--;;;0.0000;0.0000;139;0.0000;1724;0;5.7295;42;5;0;137;2;97;0;1693;0;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;Si;;;609.9290;363.1205;256;7078.0141;4987;3;5.6112;56;1;37;256;0;252;0;4488;3;0;0
CATALUNYA;GLOBAL;2020-09-24;2020-09-30;No;198.706;1.02941;193.0282;95.5060;7390;1626.7565;125806;68;5.6832;544;89;68;7378;12;6951;7;122364;67;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;No;190.85;0.992105;192.3691;93.8259;7260;1599.4617;123703;59;5.6671;515;84;60;7249;11;6815;7;120321;58;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;--;;;0.0000;0.0000;129;0.0000;1545;0;5.7971;43;2;0;128;1;88;0;1518;0;0;0
CATALUNYA;GLOBAL;2020-09-23;2020-09-29;Si;;;608.5106;306.3829;216;7099.2907;5001;4;4.6983;58;1;37;216;0;211;0;4488;3;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;--;;;0.0000;0.0000;130;0.0000;1513;0;5.9892;42;6;0;130;0;89;0;1486;0;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;Si;;;504.9645;209.9290;148;6977.3049;4916;3;2.9061;61;1;33;148;0;129;0;4437;2;0;0
CATALUNYA;GLOBAL;2020-09-22;2020-09-28;No;185.678;0.96541;192.3303;91.7969;7103;1565.1364;121059;47;5.7207;499;90;50;7093;10;6729;6;117683;47;0;0
